Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TP","Cultures et produits animaux","154","Macédoine du Nord","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","399","","Donnée officielle"
"TP","Cultures et produits animaux","154","Macédoine du Nord","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","963","","Donnée officielle"
"TP","Cultures et produits animaux","129","Madagascar","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","15","","Donnée officielle"
"TP","Cultures et produits animaux","129","Madagascar","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","67","","Donnée officielle"
"TP","Cultures et produits animaux","131","Malaisie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","142","","Donnée officielle"
"TP","Cultures et produits animaux","131","Malaisie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","1069","","Donnée officielle"
"TP","Cultures et produits animaux","131","Malaisie","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","27203","","Donnée officielle"
"TP","Cultures et produits animaux","131","Malaisie","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","101398","","Donnée officielle"
"TP","Cultures et produits animaux","130","Malawi","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","1","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","130","Malawi","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","4","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","132","Maldives","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","296","","Donnée officielle"
"TP","Cultures et produits animaux","132","Maldives","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","1723","","Donnée officielle"
"TP","Cultures et produits animaux","133","Mali","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","248","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","133","Mali","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","617","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","133","Mali","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","21","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","133","Mali","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","6","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","134","Malte","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","3357","","Donnée officielle"
"TP","Cultures et produits animaux","134","Malte","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","14119","","Donnée officielle"
"TP","Cultures et produits animaux","134","Malte","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","1","","Donnée officielle"
"TP","Cultures et produits animaux","134","Malte","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","10","","Donnée officielle"
"TP","Cultures et produits animaux","143","Maroc","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","3097","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TP","Cultures et produits animaux","143","Maroc","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","11714","","Donnée officielle"
"TP","Cultures et produits animaux","143","Maroc","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","144","","Donnée officielle"
"TP","Cultures et produits animaux","143","Maroc","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","450","","Donnée officielle"
"TP","Cultures et produits animaux","137","Maurice","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","1971","","Donnée officielle"
"TP","Cultures et produits animaux","137","Maurice","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","7167","","Donnée officielle"
"TP","Cultures et produits animaux","137","Maurice","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","1","","Donnée officielle"
"TP","Cultures et produits animaux","137","Maurice","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","2","","Donnée officielle"
"TP","Cultures et produits animaux","136","Mauritanie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","36","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","136","Mauritanie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","100","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","138","Mexique","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","19515","","Donnée officielle"
"TP","Cultures et produits animaux","138","Mexique","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","78631","","Donnée officielle"
"TP","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","4120","","Donnée officielle"
"TP","Cultures et produits animaux","138","Mexique","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","18066","","Donnée officielle"
"TP","Cultures et produits animaux","141","Mongolie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","283","","Donnée officielle"
"TP","Cultures et produits animaux","141","Mongolie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","956","","Donnée officielle"
"TP","Cultures et produits animaux","141","Mongolie","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","1","","Donnée officielle"
"TP","Cultures et produits animaux","141","Mongolie","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","2","","Donnée officielle"
"TP","Cultures et produits animaux","273","Monténégro","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","1151","","Donnée officielle"
"TP","Cultures et produits animaux","273","Monténégro","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","4042","","Donnée officielle"
"TP","Cultures et produits animaux","273","Monténégro","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","4","","Donnée officielle"
"TP","Cultures et produits animaux","273","Monténégro","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","14","","Donnée officielle"
"TP","Cultures et produits animaux","144","Mozambique","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","183","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","144","Mozambique","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","610","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","28","Myanmar","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","214","","Donnée officielle"
"TP","Cultures et produits animaux","28","Myanmar","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","943","","Donnée officielle"
"TP","Cultures et produits animaux","28","Myanmar","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","0","","Donnée officielle"
"TP","Cultures et produits animaux","28","Myanmar","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","0","","Donnée officielle"
"TP","Cultures et produits animaux","147","Namibie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","514","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TP","Cultures et produits animaux","147","Namibie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","2267","","Donnée officielle"
"TP","Cultures et produits animaux","147","Namibie","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","1","","Donnée officielle"
"TP","Cultures et produits animaux","147","Namibie","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","2","","Donnée officielle"
"TP","Cultures et produits animaux","148","Nauru","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","13","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TP","Cultures et produits animaux","148","Nauru","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","65","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","149","Népal","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","17","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","149","Népal","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","81","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","157","Nicaragua","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","1120","","Donnée officielle"
"TP","Cultures et produits animaux","157","Nicaragua","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","4353","","Donnée officielle"
"TP","Cultures et produits animaux","158","Niger","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","41","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","158","Niger","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","144","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","159","Nigéria","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","24","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","159","Nigéria","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","170","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","0","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","159","Nigéria","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","0","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","160","Nioué","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","2","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","160","Nioué","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","24","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","162","Norvège","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","1419","","Donnée officielle"
"TP","Cultures et produits animaux","162","Norvège","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","10388","","Donnée officielle"
"TP","Cultures et produits animaux","162","Norvège","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","25","","Donnée officielle"
"TP","Cultures et produits animaux","162","Norvège","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","266","","Donnée officielle"
"TP","Cultures et produits animaux","153","Nouvelle-Calédonie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","845","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","153","Nouvelle-Calédonie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","3447","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","156","Nouvelle-Zélande","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","511","","Donnée officielle"
"TP","Cultures et produits animaux","156","Nouvelle-Zélande","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","3183","","Donnée officielle"
"TP","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","4846","","Donnée officielle"
"TP","Cultures et produits animaux","156","Nouvelle-Zélande","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","22507","","Donnée officielle"
"TP","Cultures et produits animaux","221","Oman","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","2458","","Donnée officielle"
"TP","Cultures et produits animaux","221","Oman","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","9691","","Donnée officielle"
"TP","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","259","","Donnée officielle"
"TP","Cultures et produits animaux","221","Oman","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","1397","","Donnée officielle"
"TP","Cultures et produits animaux","226","Ouganda","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","65","","Donnée officielle"
"TP","Cultures et produits animaux","226","Ouganda","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","40","","Donnée officielle"
"TP","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","12","","Donnée officielle"
"TP","Cultures et produits animaux","226","Ouganda","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","9","","Donnée officielle"
"TP","Cultures et produits animaux","235","Ouzbékistan","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","73","","Donnée officielle"
"TP","Cultures et produits animaux","235","Ouzbékistan","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","201","","Donnée officielle"
"TP","Cultures et produits animaux","235","Ouzbékistan","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","1","","Donnée officielle"
"TP","Cultures et produits animaux","235","Ouzbékistan","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","1","","Donnée officielle"
"TP","Cultures et produits animaux","165","Pakistan","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","792","","Donnée officielle"
"TP","Cultures et produits animaux","165","Pakistan","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","3271","","Donnée officielle"
"TP","Cultures et produits animaux","165","Pakistan","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","451","","Donnée officielle"
"TP","Cultures et produits animaux","165","Pakistan","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","2060","","Donnée officielle"
"TP","Cultures et produits animaux","166","Panama","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","2769","","Donnée officielle"
"TP","Cultures et produits animaux","166","Panama","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","14142","","Donnée officielle"
"TP","Cultures et produits animaux","166","Panama","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","497","","Donnée officielle"
"TP","Cultures et produits animaux","166","Panama","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","2414","","Donnée officielle"
"TP","Cultures et produits animaux","168","Papouasie-Nouvelle-Guinée","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","2591","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","168","Papouasie-Nouvelle-Guinée","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","5101","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","169","Paraguay","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","737","","Donnée officielle"
"TP","Cultures et produits animaux","169","Paraguay","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","2269","","Donnée officielle"
"TP","Cultures et produits animaux","150","Pays-Bas","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","143409","","Donnée officielle"
"TP","Cultures et produits animaux","150","Pays-Bas","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","588167","","Donnée officielle"
"TP","Cultures et produits animaux","150","Pays-Bas","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","124250","","Donnée officielle"
"TP","Cultures et produits animaux","150","Pays-Bas","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","533316","","Donnée officielle"
"TP","Cultures et produits animaux","170","Pérou","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","2584","","Donnée officielle"
"TP","Cultures et produits animaux","170","Pérou","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","10610","","Donnée officielle"
"TP","Cultures et produits animaux","171","Philippines","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","2310","","Donnée officielle"
"TP","Cultures et produits animaux","171","Philippines","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","5834","","Donnée officielle"
"TP","Cultures et produits animaux","171","Philippines","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","559","","Donnée officielle"
"TP","Cultures et produits animaux","171","Philippines","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","1997","","Donnée officielle"
"TP","Cultures et produits animaux","173","Pologne","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","10245","","Donnée officielle"
"TP","Cultures et produits animaux","173","Pologne","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","43908","","Donnée officielle"
"TP","Cultures et produits animaux","173","Pologne","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","124562","","Donnée officielle"
"TP","Cultures et produits animaux","173","Pologne","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","418749","","Donnée officielle"
"TP","Cultures et produits animaux","70","Polynésie française","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","453","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","70","Polynésie française","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","2457","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","174","Portugal","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","15776","","Donnée officielle"
"TP","Cultures et produits animaux","174","Portugal","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","62851","","Donnée officielle"
"TP","Cultures et produits animaux","174","Portugal","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","1632","","Donnée officielle"
"TP","Cultures et produits animaux","174","Portugal","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","6989","","Donnée officielle"
"TP","Cultures et produits animaux","179","Qatar","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","4422","","Donnée officielle"
"TP","Cultures et produits animaux","179","Qatar","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","20565","","Donnée officielle"
"TP","Cultures et produits animaux","212","République arabe syrienne","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","11335","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","212","République arabe syrienne","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","12409","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","212","République arabe syrienne","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","57","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","212","République arabe syrienne","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","73","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","37","République centrafricaine","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","4","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","37","République centrafricaine","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","21","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","117","République de Corée","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","35588","","Donnée officielle"
"TP","Cultures et produits animaux","117","République de Corée","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","145598","","Donnée officielle"
"TP","Cultures et produits animaux","117","République de Corée","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","3107","","Donnée officielle"
"TP","Cultures et produits animaux","117","République de Corée","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","14298","","Donnée officielle"
"TP","Cultures et produits animaux","146","République de Moldova","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","424","","Donnée officielle"
"TP","Cultures et produits animaux","146","République de Moldova","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","917","","Donnée officielle"
"TP","Cultures et produits animaux","146","République de Moldova","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","0","","Donnée officielle"
"TP","Cultures et produits animaux","146","République de Moldova","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","0","","Donnée officielle"
"TP","Cultures et produits animaux","250","République démocratique du Congo","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","97","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","250","République démocratique du Congo","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","219","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","120","République démocratique populaire lao","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","141","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","120","République démocratique populaire lao","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","566","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","56","République dominicaine","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","17992","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","56","République dominicaine","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","21156","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","56","République dominicaine","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","2","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","56","République dominicaine","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","2","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","215","République-Unie de Tanzanie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","4","","Donnée officielle"
"TP","Cultures et produits animaux","215","République-Unie de Tanzanie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","15","","Donnée officielle"
"TP","Cultures et produits animaux","215","République-Unie de Tanzanie","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","4","","Donnée officielle"
"TP","Cultures et produits animaux","215","République-Unie de Tanzanie","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","0","","Donnée officielle"
"TP","Cultures et produits animaux","183","Roumanie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","12186","","Donnée officielle"
"TP","Cultures et produits animaux","183","Roumanie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","37110","","Donnée officielle"
"TP","Cultures et produits animaux","183","Roumanie","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","15624","","Donnée officielle"
"TP","Cultures et produits animaux","183","Roumanie","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","73253","","Donnée officielle"
"TP","Cultures et produits animaux","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","366682","","Donnée officielle"
"TP","Cultures et produits animaux","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","1408718","","Donnée officielle"
"TP","Cultures et produits animaux","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","52439","","Donnée officielle"
"TP","Cultures et produits animaux","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","179021","","Donnée officielle"
"TP","Cultures et produits animaux","184","Rwanda","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","0","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","184","Rwanda","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","2","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","189","Sainte-Lucie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","183","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","189","Sainte-Lucie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","807","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","188","Saint-Kitts-et-Nevis","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","13","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","188","Saint-Kitts-et-Nevis","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","63","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","190","Saint-Pierre-et-Miquelon","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","6","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","190","Saint-Pierre-et-Miquelon","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","40","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","191","Saint-Vincent-et-les Grenadines","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","97","","Donnée officielle"
"TP","Cultures et produits animaux","191","Saint-Vincent-et-les Grenadines","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","302","","Donnée officielle"
"TP","Cultures et produits animaux","244","Samoa","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","24","","Donnée officielle"
"TP","Cultures et produits animaux","244","Samoa","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","16","","Donnée officielle"
"TP","Cultures et produits animaux","244","Samoa","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","0","","Donnée officielle"
"TP","Cultures et produits animaux","244","Samoa","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","0","","Donnée officielle"
"TP","Cultures et produits animaux","5","Samoa américaines","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","2","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","5","Samoa américaines","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","2","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","193","Sao Tomé-et-Principe","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","33","","Donnée officielle"
"TP","Cultures et produits animaux","193","Sao Tomé-et-Principe","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","63","","Donnée officielle"
